Date,Time,Signal1,Signal2,Signal3,Signal4
2/19/20,16:00,0,111.87,110.71,110.98
2/20/20,13:30,0,110.99,109.42,110.69
2/20/20,16:00,0,110.72,109.53,109.79
2/21/20,13:30,0,109.06,105.67,105.68
2/21/20,16:00,0,106.21,105.15,106.06
2/24/20,13:30,0,101,97.09,98.04
2/24/20,16:00,0,98.6,96.39,96.58
2/25/20,13:30,0,98.36,91.37,91.45
2/25/20,16:00,0,91.62,89.29,89.53
2/26/20,13:30,0,90.98,83.09,83.46
2/26/20,16:00,0,83.91,81.82,82.35
2/27/20,13:30,0,80.57,70.5,78.57
2/27/20,16:00,0,78.81,76.08,77.01
2/28/20,13:30,0,81.36,73.48,80.08
2/28/20,16:00,0,80.54,78.12,80.44
3/2/20,13:30,0,81.51,76.78,78.65
3/2/20,16:00,0,80.56,77.7,80.48
3/3/20,13:30,0,81.94,77.7,78.21
3/3/20,16:00,0,78.77,76.78,78.25
3/4/20,13:30,0,80.15,75.32,77.26
3/4/20,16:00,0,79.18,75.96,79.14
3/5/20,13:30,0,75.31,64.18,65.9
3/5/20,16:00,0,67.53,65.29,65.71
3/6/20,13:30,0,70.33,60.36,63.69
3/6/20,16:00,0,65.69,62.57,65.01
3/9/20,13:30,0,56.3,47.38,49.26
3/9/20,16:00,0,49.62,48.1,48.26
3/10/20,13:30,0,52.7,40.2,50.52
3/10/20,16:00,0,52.28,48.33,51.67
3/11/20,13:30,0,51,42.3,42.62
3/11/20,16:00,0,45.15,41.2,44.36
3/12/20,13:30,0,39.56,32.3,34.13
3/12/20,16:00,0,34.59,29.01,30.26
3/13/20,13:30,0,37.34,28.61,32.32
3/13/20,16:00,0,34.2,31.9,32.33
3/16/20,13:30,0,35.48,29.28,31.58
3/16/20,16:00,0,32.81,29.94,29.95
3/17/20,13:30,0,31.44,26.83,26.89
3/17/20,16:00,0,28.25,26.83,27.65
3/18/20,13:30,0,26.3,19.25,19.98
3/18/20,16:00,0,23.5,19.61,22.34
3/19/20,13:30,0,24.15,20.55,21.75
3/19/20,16:00,0,23.09,21.57,22.46
3/20/20,13:30,0,28.1,22,24.13
3/20/20,16:00,0,24.74,22.78,23.8
3/23/20,13:30,0,27.46,22.77,26.3
3/23/20,16:00,0,29.32,26.05,28.15
3/24/20,13:30,0,39.59,32.52,33.67
3/24/20,16:00,0,34.91,32.14,34.48
3/25/20,13:30,0,43.3,34.71,42.06
3/25/20,16:00,0,45.45,41.33,42.41
3/26/20,13:30,0,49.87,39.38,44.11
3/26/20,16:00,0,45,37.85,40.61
3/27/20,13:30,0,37.53,32.8,33.41
3/27/20,16:00,0,36.48,33.39,34.5
3/30/20,13:30,0,32.63,28.52,29.77
3/30/20,16:00,0,29.8,28.1,29.77
3/31/20,13:30,0,35.65,28.3,31.49
3/31/20,16:00,0,32.62,30.71,32.17
4/1/20,13:30,0,30.86,27.42,27.84
4/1/20,16:00,0,28.45,25.6,25.77
4/2/20,13:30,0,27.95,25.13,25.41
4/2/20,16:00,0,25.62,23.95,24.82
4/3/20,13:30,0,26.21,22.74,22.94
4/3/20,16:00,0,24.69,22.25,24.39
4/6/20,13:30,0,30.21,25.85,28.88
4/6/20,16:00,0,29.83,28.68,29.61
4/7/20,13:30,0,39.75,34.08,35.69
4/7/20,16:00,0,35.88,31.65,33.55
4/8/20,13:30,0,37.8,33.65,37.32
4/8/20,16:00,0,37.7,36.1,37.54
4/9/20,13:30,0,45.12,40.48,42.99
4/9/20,16:00,0,43.29,36.76,40.22
4/13/20,13:30,0,36.7,34.03,34.34
4/13/20,16:00,0,34.74,33.25,33.37
4/14/20,13:30,0,39,35.36,37.1
4/14/20,16:00,0,37.95,36.42,37.84
4/15/20,13:30,0,37.85,34.4,36.84
4/15/20,16:00,0,37.62,36.56,37
4/16/20,13:30,0,37.07,33.63,33.8
4/16/20,16:00,0,34.3,33.01,34.01
4/17/20,13:30,0,37.61,35,37.23
4/17/20,16:00,0,37.4,36.42,37.38
4/20/20,13:30,0,37.21,34.91,36.19
4/20/20,16:00,0,36.19,35.4,35.99
4/21/20,13:30,0,35.77,33.5,34.06
4/21/20,16:00,0,34.57,33.72,34.44
4/22/20,13:30,0,35.74,33.85,34.32
4/22/20,16:00,0,34.5,33.62,34.05
4/23/20,13:30,0,36.98,34.13,36.64
4/23/20,16:00,0,37.2,36.16,36.94
4/24/20,13:30,0,37.48,35,35.76
4/24/20,16:00,0,37.07,35.6,35.68
4/27/20,13:30,0,38.79,35.86,38.29
4/27/20,16:00,0,39.58,38.22,39.46
4/28/20,13:30,0,43.01,39.57,41.44
4/28/20,16:00,0,42.32,41.17,41.59
4/29/20,13:30,0,48.42,44.42,47.68
4/29/20,16:00,0,48.58,46.52,48.06
4/30/20,13:30,0,48.56,44.38,46.04
4/30/20,16:00,0,47.12,45.47,46.74
5/1/20,13:30,0,44.74,41.13,41.9
5/1/20,16:00,0,42.14,40.6,40.77
5/4/20,13:30,0,41.75,37.02,40.53
5/4/20,16:00,0,41.48,39.72,41.32
5/5/20,13:30,0,42.27,37.9,38.24
5/5/20,16:00,0,38.49,37.02,37.2
5/6/20,13:30,0,38.5,36,36.15
5/6/20,16:00,0,36.97,36,36.11
5/7/20,13:30,0,38.49,36.45,37.77
5/7/20,16:00,0,38.97,37.64,38.08
5/8/20,13:30,0,41.39,38.7,39.18
5/8/20,16:00,0,40.07,38.55,39.87
5/11/20,13:30,0,39.48,37.78,38.68
5/11/20,16:00,0,38.74,38.01,38.05
5/12/20,13:30,0,39.22,37.17,37.18
5/12/20,16:00,0,37.43,36.32,36.38
5/13/20,13:30,0,37.01,33.41,34.77
5/13/20,16:00,0,34.83,33.4,34.55
5/14/20,13:30,0,35.87,31.41,34.91
5/14/20,16:00,0,35.16,34,35.12
5/15/20,13:30,0,37.55,34.37,37.4
5/15/20,16:00,0,38.27,37.05,37.43
5/18/20,13:30,0,44.86,41.25,44.69
5/18/20,16:00,0,44.98,42.83,43.68
5/19/20,13:30,0,44.31,40.92,43.42
5/19/20,16:00,0,43.86,41.95,42.15
5/20/20,13:30,0,43.62,39.71,40.88
5/20/20,16:00,0,41.68,40.56,40.68
5/21/20,13:30,0,45.07,40.35,43.94
5/21/20,16:00,0,44.04,43.18,43.38
5/22/20,13:30,0,45.4,42.02,42.95
5/22/20,16:00,0,43.44,42.71,43.14
5/26/20,13:30,0,49.47,46.67,49.1
5/26/20,16:00,0,50.36,48.85,49.56
5/27/20,13:30,0,55.32,49.3,52.39
5/27/20,16:00,0,54.37,52.28,54.28
5/28/20,13:30,0,54.7,51.81,53.67
5/28/20,16:00,0,53.91,51.33,51.74
5/29/20,13:30,0,52.14,49.1,50.96
5/29/20,16:00,0,52.82,50.59,51.87
6/1/20,13:30,0,55.6,51.56,55.51
6/1/20,16:00,0,56.07,54.62,55.65
6/2/20,13:30,0,58.44,55.39,56.59
6/2/20,16:00,0,56.72,55.44,55.99
6/3/20,13:30,0,58.28,54.6,57.78
6/3/20,16:00,0,58.8,57.55,58.1
6/4/20,13:30,0,60.32,55.58,58
6/4/20,16:00,0,58.98,57.27,57.69
6/5/20,13:30,0,72.17,64.6,71.78
6/5/20,16:00,0,74.59,66.78,69.57
6/8/20,13:30,0,75.46,70.1,73.15
6/8/20,16:00,0,75.55,72.04,75.12
6/9/20,13:30,0,71.72,66.63,69.86
6/9/20,16:00,0,70.42,69,69.91
6/10/20,13:30,0,67.84,60.8,65.14
6/10/20,16:00,0,67.55,63.47,63.59
6/11/20,13:30,0,60,54.3,57
6/11/20,16:00,0,57.25,54.07,54.55
6/12/20,13:30,0,62.7,57,59.52
6/12/20,16:00,0,61.28,57.9,61.18
6/15/20,13:30,0,61.78,55.32,60.88
6/15/20,16:00,0,61.7,59.6,60.88
6/16/20,13:30,0,66.89,60.54,62.55
6/16/20,16:00,0,62.96,61.6,62.5
6/17/20,13:30,0,60.24,56.76,58.54
6/17/20,16:00,0,59.3,57.73,58.05
6/18/20,13:30,0,61.69,56.21,59.52
6/18/20,16:00,0,59.62,58.59,59.32
6/19/20,13:30,0,61.12,56.7,56.85
6/19/20,16:00,0,57.28,54.72,55.36
6/22/20,13:30,0,54.14,50.35,51.94
6/22/20,16:00,0,51.99,51.02,51.86
6/23/20,13:30,0,53.39,51.35,52.18
6/23/20,16:00,0,54.6,52.12,54.4
6/24/20,13:30,0,52.46,46.52,48.56
6/24/20,16:00,0,48.86,47.73,48.24
6/25/20,13:30,0,48.84,45.25,48.13
6/25/20,16:00,0,49.19,47.62,48.57
6/26/20,13:30,0,48.91,46.23,46.36
6/26/20,16:00,0,46.54,45.43,46.39
6/29/20,13:30,0,50.23,45.06,50.14
6/29/20,16:00,0,50.49,48.98,50.3
6/30/20,13:30,0,50.17,47.78,49.52
6/30/20,16:00,0,50.77,49.45,50.25
7/1/20,13:30,0,55.62,50.6,50.82
7/1/20,16:00,0,51.49,50.45,50.84
7/2/20,13:30,0,53.62,50.1,50.34
7/2/20,16:00,0,50.36,49.36,49.53
7/6/20,13:30,0,51.49,47.89,49.46
7/6/20,16:00,0,50.42,49.25,50
7/7/20,13:30,0,49.75,47.93,48.58
7/7/20,16:00,0,48.81,47.42,47.59
7/8/20,13:30,0,48.86,46.51,47.95
7/8/20,16:00,0,50.43,47.94,50.08
7/9/20,13:30,0,51.1,46.55,47.79
7/9/20,16:00,0,48.13,46.98,47.13
7/10/20,13:30,0,50.98,46.13,50.26
7/10/20,16:00,0,51.95,50.12,51.76
7/13/20,13:30,0,52.9,49.36,51.78
7/13/20,16:00,0,52.3,49.4,49.56
7/14/20,13:30,0,48.71,47.14,47.68
7/14/20,16:00,0,48.26,47.48,48.15
7/15/20,13:30,0,57.12,51.35,56.64
7/15/20,16:00,0,58.68,56.46,58.29
7/16/20,13:30,0,56.15,53.75,55.06
7/16/20,16:00,0,55.06,53.83,53.94
7/17/20,13:30,0,54.37,51.53,52.99
7/17/20,16:00,0,53.42,52.53,53.16
7/20/20,13:30,0,54.78,51.97,53.02
7/20/20,16:00,0,53.24,52.34,52.34
7/21/20,13:30,0,53.96,51.96,53.26
7/21/20,16:00,0,53.59,52.6,52.79
7/22/20,13:30,0,52.66,51.5,52.01
7/22/20,16:00,0,52.05,51.38,51.46
7/23/20,13:30,0,51.43,49.4,50.82
7/23/20,16:00,0,50.82,49.5,50.48
7/24/20,13:30,0,52.42,49.6,50.57
7/24/20,16:00,0,50.97,50.35,50.85
7/27/20,13:30,0,50.59,48.22,49.19
7/27/20,16:00,0,49.44,48.84,49.3
7/28/20,13:30,0,51.82,49.25,51.22
7/28/20,16:00,0,51.99,50.8,50.84
7/29/20,13:30,0,51.44,49.62,50.2
7/29/20,16:00,0,51.28,50.05,51.08
7/30/20,13:30,0,50.58,49.1,50.2
7/30/20,16:00,0,50.69,50.12,50.36
7/31/20,13:30,0,50.3,47.88,48.9
7/31/20,16:00,0,49.1,48.33,48.71
8/3/20,13:30,0,47.63,45.71,47.34
8/3/20,16:00,0,47.95,47.32,47.37
8/4/20,13:30,0,50.09,47.15,49.32
8/4/20,16:00,0,49.7,48.95,49.13
8/5/20,13:30,0,50.85,48.38,48.8
8/5/20,16:00,0,49.82,48.54,49.54
8/6/20,13:30,0,51.51,48.55,50.56
8/6/20,16:00,0,51.58,50.17,51.1
8/7/20,13:30,0,52.07,49.46,51.27
8/7/20,16:00,0,52.33,51.18,52.11
8/10/20,13:30,0,58.26,51.04,56.43
8/10/20,16:00,0,57.55,56.35,57.31
8/11/20,13:30,0,62.19,58.45,60.73
8/11/20,16:00,0,61.38,58.29,58.7
8/12/20,13:30,0,60.77,55.03,55.62
8/12/20,16:00,0,57.34,55.63,57.14
8/13/20,13:30,0,59.65,56.39,58.38
8/13/20,16:00,0,58.74,58.02,58.5
8/14/20,13:30,0,60.48,57.6,59.97
8/14/20,16:00,0,60.75,59.89,60.51
8/17/20,13:30,0,60.55,58.56,60.15
8/17/20,16:00,0,60.41,59.57,60.41
8/18/20,13:30,0,60.58,58.71,59.58
8/18/20,16:00,0,60.41,59.56,60.41
8/19/20,13:30,0,64.15,60.04,62.11
8/19/20,16:00,0,62.24,61.05,61.09
8/20/20,13:30,0,61.76,59.27,61.39
8/20/20,16:00,0,61.74,61.04,61.52
8/21/20,13:30,0,63.03,61.29,61.99
8/21/20,16:00,0,62.06,61.46,61.53
8/24/20,13:30,0,65.2,61.2,64.27
8/24/20,16:00,0,64.62,63.65,64.44
8/25/20,13:30,0,65.09,62.7,63.69
8/25/20,16:00,0,64.22,63.36,64.11
8/26/20,13:30,0,64.08,62.2,62.91
8/26/20,16:00,0,63.3,62.72,62.84
8/27/20,13:30,0,67.57,63.97,66.33
8/27/20,16:00,0,67.12,66.12,66.65
8/28/20,13:30,0,71.25,66.64,69.04
8/28/20,16:00,0,70.49,68.98,70.14
8/31/20,13:30,0,71.55,68.2,70.05
8/31/20,16:00,0,70.43,68.93,68.93
9/1/20,13:30,0,69.17,65.67,68.29
9/1/20,16:00,0,68.75,67.76,68.52
9/2/20,13:30,0,69.24,66.73,67.66
9/2/20,16:00,0,68.65,67.25,68.32
9/3/20,13:30,0,74.44,68.93,71.58
9/3/20,16:00,0,71.57,69.38,70.2
9/4/20,13:30,0,73.12,68.58,70.62
9/4/20,16:00,0,72.45,70.3,71.92
9/8/20,13:30,0,73.5,69.55,72.48
9/8/20,16:00,0,72.99,71.36,71.51
9/9/20,13:30,0,70.66,67.61,70.06
9/9/20,16:00,0,70.8,69.61,70.06
9/10/20,13:30,0,74.07,70.52,71.82
9/10/20,16:00,0,72.19,70.09,70.14
9/11/20,13:30,0,70.58,68.39,68.45
9/11/20,16:00,0,69.38,68.15,69.33
9/14/20,13:30,0,70.86,69.36,70.12
9/14/20,16:00,0,71.18,69.8,70.96
9/15/20,13:30,0,70.84,66.94,69
9/15/20,16:00,0,69.01,67.55,67.65
9/16/20,13:30,0,70.4,67,70.36
9/16/20,16:00,0,71.25,69.14,69.62
9/17/20,13:30,0,70.42,67.51,68.7
9/17/20,16:00,0,69.4,68.19,68.88
9/18/20,13:30,0,69.08,64.74,64.81
9/18/20,16:00,0,65.73,64.52,65.41
9/21/20,13:30,0,62.62,59.12,61.05
9/21/20,16:00,0,61.31,60.25,60.76
9/22/20,13:30,0,63.06,60.66,61.19
9/22/20,16:00,0,62.43,61.11,62.4
9/23/20,13:30,0,65.1,62.26,63.11
9/23/20,16:00,0,63.11,61.17,61.25
9/24/20,13:30,0,61.11,58.27,61.06
9/24/20,16:00,0,61.24,59.4,59.99
9/25/20,13:30,0,64.55,61.78,64.43
9/25/20,16:00,0,64.91,63.66,64.6
9/28/20,13:30,0,66.44,63.32,66.32
9/28/20,16:00,0,66.83,65.83,66.13
9/29/20,13:30,0,66.23,63.51,64.22
9/29/20,16:00,0,65.1,64.1,64.41
9/30/20,13:30,0,68.21,66.02,66.49
9/30/20,16:00,0,66.9,64.18,64.74
10/1/20,13:30,0,65.27,63.57,64.71
10/1/20,16:00,0,65.92,64.38,65.6
10/2/20,13:30,0,65.76,62.3,65.22
10/2/20,16:00,0,65.47,64.49,65.21
10/5/20,13:30,0,66.1,64.53,65.06
10/5/20,16:00,0,65.52,64.53,65.26
10/6/20,13:30,0,69.91,65.77,68.99
10/6/20,16:00,0,69.42,65.96,66.19
10/7/20,13:30,0,68.64,66.1,68.43
10/7/20,16:00,0,68.57,67.81,67.96
10/8/20,13:30,0,69.36,67.25,68.28
10/8/20,16:00,0,69.3,68.21,69.23
10/9/20,13:30,0,72.11,68.8,71.28
10/9/20,16:00,0,71.53,70.92,71.09
10/12/20,13:30,0,70.73,69.18,69.99
10/12/20,16:00,0,70.11,69.56,69.83
10/13/20,13:30,0,64.64,60.88,61.07
10/13/20,16:00,0,61.98,60.03,60.61
10/14/20,13:30,0,62.48,59.64,60.75
10/14/20,16:00,0,60.88,59.9,59.91
10/15/20,13:30,0,59.1,57.85,58.5
10/15/20,16:00,0,59.55,58.37,59.35
10/16/20,13:30,0,59.98,57.9,59.05
10/16/20,16:00,0,59.67,58.83,58.84
10/19/20,13:30,0,60.87,58.77,59.98
10/19/20,16:00,0,60.34,59.02,59.73
10/20/20,13:30,0,61.65,60.02,61.41
10/20/20,16:00,0,62.04,61.28,61.74
10/21/20,13:30,0,61.56,60.02,60.57
10/21/20,16:00,0,61.11,60.55,60.69
10/22/20,13:30,0,62.54,61.08,62.42
10/22/20,16:00,0,63.46,62.39,63.4
10/23/20,13:30,0,64.43,62.88,63.77
10/23/20,16:00,0,64.77,63.64,64.49
10/26/20,13:30,0,62.27,55.81,56.41
10/26/20,16:00,0,58.27,56.21,58.26
10/27/20,13:30,0,59.41,57.29,58.83
10/27/20,16:00,0,58.86,57.28,57.42
10/28/20,13:30,0,55.61,53.55,54.63
10/28/20,16:00,0,54.89,53.06,53.15
10/29/20,13:30,0,54.2,51.33,53.23
10/29/20,16:00,0,54.37,53.06,53.81
10/30/20,13:30,0,54.29,51.37,52.54
10/30/20,16:00,0,57.8,52.04,56.4
11/2/20,13:30,0,56.58,53.85,55.86
11/2/20,16:00,0,57.1,55.65,57.06
11/3/20,13:30,0,58.65,56.34,57.75
11/3/20,16:00,0,57.99,57.13,57.51
11/4/20,13:30,0,58.61,56.4,57.7
11/4/20,16:00,0,57.96,56.96,56.98
11/5/20,13:30,0,59.75,57.63,59.29
11/5/20,16:00,0,60.32,59.3,60.16
11/6/20,13:30,0,59.98,58.34,59.05
11/6/20,16:00,0,59.16,58.2,58.6
11/9/20,13:30,0,78.86,71.24,74.9
11/9/20,16:00,0,76.42,73.69,75.45
11/10/20,13:30,0,74.63,71.61,72.12
11/10/20,16:00,0,74.03,71.36,73.77
11/11/20,13:30,0,73.92,70.11,70.78
11/11/20,16:00,0,71.15,69.7,70.88
11/12/20,13:30,0,71.12,67.81,69.11
11/12/20,16:00,0,69.9,67.67,68.09
11/13/20,13:30,0,70.97,68.65,70.75
11/13/20,16:00,0,71.13,70.2,70.62
11/16/20,13:30,0,77.23,74.02,75.93
11/16/20,16:00,0,76.22,74.8,75.51
11/17/20,13:30,0,76.74,73.74,75.49
11/17/20,16:00,0,76.19,74.46,75.33
11/18/20,13:30,0,76.49,74.05,75.45
11/18/20,16:00,0,75.55,74.06,74.1
11/19/20,13:30,0,75.05,73.22,73.85
11/19/20,16:00,0,74.76,73.51,74.43
11/20/20,13:30,0,75.14,72.8,72.9
11/20/20,16:00,0,73.35,72.53,72.57
11/23/20,13:30,0,76.25,73.56,76.06
11/23/20,16:00,0,76.45,75.53,75.77
11/24/20,13:30,0,82.59,78.34,80.31
11/24/20,16:00,0,81.81,80.26,81.63
11/25/20,13:30,0,81.63,79.47,80.95
11/25/20,16:00,0,81.06,79.71,80.08
11/27/20,13:30,0,82.15,80.43,81.48
11/27/20,16:00,0,81.8,81.14,81.8
11/30/20,13:30,0,82,77.7,79.87
11/30/20,16:00,0,80.4,78.52,78.81
12/1/20,13:30,0,80.68,78.9,79.39
12/1/20,16:00,0,79.9,78.15,78.23
12/2/20,13:30,0,80.88,75.97,79.92
12/2/20,16:00,0,81.37,79.61,80.63
12/3/20,13:30,0,85.1,81.02,84.74
12/3/20,16:00,0,84.91,83.45,84.32
12/4/20,13:30,0,83.75,80.43,82.25
12/4/20,16:00,0,82.8,81.89,82.7
12/7/20,13:30,0,82.35,80.3,81.46
12/7/20,16:00,0,81.84,80.66,81.63
12/8/20,13:30,0,83.85,80.51,83.1
12/8/20,16:00,0,83.37,82.5,82.87
12/9/20,13:30,0,84.97,82.1,82.55
12/9/20,16:00,0,82.99,80.87,82.37
12/10/20,13:30,0,82.62,80.35,80.73
12/10/20,16:00,0,81.42,80.5,80.65
12/11/20,13:30,0,81.46,77.11,77.69
12/11/20,16:00,0,77.74,76.26,76.44
12/14/20,13:30,0,79.43,74.48,74.92
12/14/20,16:00,0,75.18,73.95,74.08
12/15/20,13:30,0,74.71,70.75,73.33
12/15/20,16:00,0,74.54,73.3,74.05
12/16/20,13:30,0,74.64,72.35,73.29
12/16/20,16:00,0,74.18,73.24,73.67
12/17/20,13:30,0,74.48,72.61,73.82
12/17/20,16:00,0,74.23,73.67,73.94
12/18/20,13:30,0,74.49,72.65,72.68
12/18/20,16:00,0,73.06,71.58,72.28
12/21/20,13:30,0,71.41,68.82,71.14
12/21/20,16:00,0,72.24,71.04,71.78
12/22/20,13:30,0,71.88,68.57,69.75
12/22/20,16:00,0,70.15,69.36,69.67
12/23/20,13:30,0,72.87,70.14,71
12/23/20,16:00,0,71.69,70.93,71.43
12/24/20,13:30,0,71.85,70.07,70.7
12/24/20,16:00,0,70.85,70.66,70.85
12/28/20,13:30,0,73.99,71.2,73.55
12/28/20,16:00,0,73.78,72.84,72.91
12/29/20,13:30,0,74.4,70.86,71.73
12/29/20,16:00,0,71.92,71.17,71.63
12/30/20,13:30,0,73.73,71.19,73.38
12/30/20,16:00,0,74.07,73,73.77
12/31/20,13:30,0,75.75,71.2,75.09
12/31/20,16:00,0,75.67,74.6,74.65
1/4/21,13:30,0,75.24,69.89,71.47
1/4/21,16:00,0,71.81,70.51,70.72
1/5/21,13:30,0,72.61,70.5,72.41
1/5/21,16:00,0,73.27,72.18,72.61
1/6/21,13:30,0,73.73,71.14,73.26
1/6/21,16:00,0,74.07,71.45,72.2
1/7/21,13:30,0,75.44,72.64,75
1/7/21,16:00,0,75.15,73.88,74
1/8/21,13:30,0,75.49,71.96,72.45
1/8/21,16:00,0,73.35,72.1,73
1/11/21,13:30,0,73.1,70.85,72.27
1/11/21,16:00,0,72.35,71.59,72.12
1/12/21,13:30,0,72.49,70.81,71.75
1/12/21,16:00,0,72.71,71.65,72.47
1/13/21,13:30,0,72.13,70.77,71.99
1/13/21,16:00,0,72.51,71.92,72.25
1/14/21,13:30,0,76.45,73.37,75.88
1/14/21,16:00,0,76.53,75.34,75.87
1/15/21,13:30,0,76.29,73.24,74.22
1/15/21,16:00,0,74.34,72.87,72.92
1/19/21,13:30,0,74.62,72.46,74.51
1/19/21,16:00,0,74.67,73.25,73.46
1/20/21,13:30,0,75.16,72.27,73.21
1/20/21,16:00,0,73.43,72.76,72.83
1/21/21,13:30,0,73.14,71.02,72.58
1/21/21,16:00,0,73.51,72.3,72.65
1/22/21,13:30,0,72.28,70.66,71.86
1/22/21,16:00,0,72.09,71.59,71.95
1/25/21,13:30,0,70.86,66.91,68.42
1/25/21,16:00,0,69.31,68.32,68.43
1/26/21,13:30,0,69.09,66.77,67.08
1/26/21,16:00,0,67.32,66.48,66.52
1/27/21,13:30,0,68.53,64.34,67.47
1/27/21,16:00,0,67.88,65.46,66.18
1/28/21,13:30,0,70.58,67.45,69.27
1/28/21,16:00,0,70.18,68.92,69.05
1/29/21,13:30,0,69.33,64.26,65.04
1/29/21,16:00,0,65.59,64.75,65.03
2/1/21,13:30,0,66.55,64.66,65.3
2/1/21,16:00,0,65.85,65.28,65.69
2/2/21,13:30,0,68.64,65.84,68.25
2/2/21,16:00,0,68.91,67.95,68.69
2/3/21,13:30,0,70.03,68.31,69.57
2/3/21,16:00,0,69.91,69.2,69.42
2/4/21,13:30,0,71.87,69.88,70.96
2/4/21,16:00,0,71.6,70.67,70.87
2/5/21,13:30,0,72.98,71.21,71.72
2/5/21,16:00,0,71.78,71.03,71.57
2/8/21,13:30,0,72.5,70.68,70.71
2/8/21,16:00,0,71.1,70.58,70.7
2/9/21,13:30,0,70.75,68.31,69.36
2/9/21,16:00,0,69.59,68.79,68.88
2/10/21,13:30,0,70.69,68.94,69.7
2/10/21,16:00,0,69.85,68.54,68.78
2/11/21,13:30,0,69.83,67.79,68.13
2/11/21,16:00,0,68.13,67.41,67.98
2/12/21,13:30,0,68.3,66.65,67.7
2/12/21,16:00,0,67.8,67.41,67.63
2/16/21,13:30,0,73.38,68.38,72.84
2/16/21,16:00,0,74.76,72.75,74.22
2/17/21,13:30,0,76.65,72.49,76.15
2/17/21,16:00,0,76.29,74.9,75.11
2/18/21,13:30,0,75.23,72.9,75.23
2/18/21,16:00,0,75.98,74.98,75.17
2/19/21,13:30,0,79.73,76.5,78.76
2/19/21,16:00,0,79.32,78.51,78.87
2/22/21,13:30,0,88.75,79.01,88.24
2/22/21,16:00,0,88.7,85.52,86.23
2/23/21,13:30,0,88.6,82.77,88.54
2/23/21,16:00,0,90.47,88.25,90.04
2/24/21,13:30,0,96.77,91.62,94.33
2/24/21,16:00,0,97.08,94.17,96.69
2/25/21,13:30,0,99.24,88.51,91.02
2/25/21,16:00,0,92.79,90.02,91.58
2/26/21,13:30,0,93.72,89.27,92.92
2/26/21,16:00,0,94.23,91.78,93.2
3/1/21,13:30,0,93.12,89.71,90.05
3/1/21,16:00,0,92.02,89.9,91.35
3/2/21,13:30,0,95.5,92,94.12
3/2/21,16:00,0,95,93.14,93.57
3/3/21,13:30,0,97.31,93.93,97.21
3/3/21,16:00,0,97.36,94.35,94.41
3/4/21,13:30,0,96.38,89.63,90.53
3/4/21,16:00,0,91.76,87.89,91.59
3/5/21,13:30,0,90.38,80.55,85.41
3/5/21,16:00,0,87.04,84.33,86.51
3/8/21,13:30,0,89.6,85.24,89.49
3/8/21,16:00,0,89.61,87.87,87.89
3/9/21,13:30,0,89.28,85.4,89.08
3/9/21,16:00,0,90.25,88.97,89.52
3/10/21,13:30,0,92.09,86.46,87.72
3/10/21,16:00,0,88.43,86.95,87.3
3/11/21,13:30,0,89.67,86.3,88.27
3/11/21,16:00,0,88.59,87.89,87.99
3/12/21,13:30,0,89.94,87.65,88.98
3/12/21,16:00,0,90.32,88.42,90.23
3/15/21,13:30,0,96.9,92,94.22
3/15/21,16:00,0,95.12,93.9,94.53
3/16/21,13:30,0,94,89.51,90.1
3/16/21,16:00,0,90.36,88.34,89.52
3/17/21,13:30,0,91.02,87.92,89.32
3/17/21,16:00,0,91.45,89.15,91.42
3/18/21,13:30,0,92.16,88.9,91.33
3/18/21,16:00,0,91.53,88.22,88.43
3/19/21,13:30,0,90.62,86.53,89.87
3/19/21,16:00,0,91.04,89.59,90.68
3/22/21,13:30,0,90.26,87.85,89.78
3/22/21,16:00,0,90.07,88.77,88.97
3/23/21,13:30,0,88.06,83.48,83.82
3/23/21,16:00,0,84.07,83.04,83.89
3/24/21,13:30,0,89.1,85.83,87.31
3/24/21,16:00,0,87.87,80.56,81.58
3/25/21,13:30,0,84.25,78.86,82.5
3/25/21,16:00,0,83.86,82,83.45
3/26/21,13:30,0,86.33,82.87,83.46
3/26/21,16:00,0,84.66,81.68,84.58
3/29/21,13:30,0,85.2,81.6,82.82
3/29/21,16:00,0,83.47,82,82.93
3/30/21,13:30,0,85.57,83.06,84.99
3/30/21,16:00,0,85.97,84.62,85.37
3/31/21,13:30,0,86.36,84.44,86.26
3/31/21,16:00,0,86.84,85.59,85.65
4/1/21,13:30,0,87.82,85.48,86.25
4/1/21,16:00,0,86.74,86.01,86.66
4/5/21,13:30,0,91.3,88.72,89.71
4/5/21,16:00,0,90.65,89.11,89.16
4/6/21,13:30,0,91.32,88.58,90.93
4/6/21,16:00,0,92.3,90.61,90.72
4/7/21,13:30,0,95.3,91,91.6
4/7/21,16:00,0,92.42,90.9,91.05
4/8/21,13:30,0,90.93,87.43,89.65
4/8/21,16:00,0,90.15,89.44,89.82
4/9/21,13:30,0,90.47,88.67,89.67
4/9/21,16:00,0,90.16,89.52,89.84
4/12/21,13:30,0,89.03,85.73,86.52
4/12/21,16:00,0,87.3,86,87.07
4/13/21,13:30,0,86.68,83.6,86.15
4/13/21,16:00,0,86.85,86.14,86.52
4/14/21,13:30,0,88.73,86.4,87.69
4/14/21,16:00,0,87.65,86.36,86.57
4/15/21,13:30,0,87.08,83.85,84.75
4/15/21,16:00,0,85.37,84.16,84.49
4/16/21,13:30,0,86.82,84.73,84.76
4/16/21,16:00,0,85.75,84.7,85.42
